Player,Position,Injuries,Practice Status,Game Status,Year,Period
Bobby Okereke,LB,Ankle,Did Not Participate In Practice,Out,2020,REG12
Philip Rivers,QB,Toe,Limited Participation in Practice,Questionable,2020,REG12
Zach Pascal,WR,"Knee, Foot",Limited Participation in Practice,Questionable,2020,REG12
Khari Willis,S,"Ribs, Shoulder",Full Participation in Practice,Questionable,2020,REG12
Anthony Walker,LB,Ribs,Full Participation in Practice,Questionable,2020,REG12
Ryan Kelly,C,Neck,Did Not Participate In Practice,Questionable,2020,REG12
Isaiah Rodgers,CB,Knee,Full Participation in Practice,Questionable,2020,REG12
Solomon Kindley,G,Foot,Did Not Participate In Practice,Out,2020,REG12
Tua Tagovailoa,QB,left Thumb,Limited Participation in Practice,Questionable,2020,REG12
Jakeem Grant,WR,Hamstring,Limited Participation in Practice,Questionable,2020,REG12
Salvon Ahmed,RB,Shoulder,Did Not Participate In Practice,Out,2020,REG12
George Fant,T,"Knee, Ankle",Did Not Participate In Practice,Doubtful,2020,REG12
Patrick Onwuasor,LB,Hamstring,Did Not Participate In Practice,Out,2020,REG12
Alex Lewis,T,Not Injury Related,Limited Participation in Practice,Questionable,2020,REG12
Blake Cashman,LB,Hamstrings,Limited Participation in Practice,Questionable,2020,REG12
Chuma Edoga,T,Ankle,Limited Participation in Practice,Doubtful,2020,REG12
Uchenna Nwosu,DE,"Shoulder, Chest",Did Not Participate In Practice,Out,2020,REG12
Casey Hayward,CB,Groin,Did Not Participate In Practice,Out,2020,REG12
Melvin Ingram,DE,Knee,Did Not Participate In Practice,Out,2020,REG12
Kalen Ballage,RB,"Ankle, Calf",Limited Participation in Practice,Questionable,2020,REG12
John Brown,WR,Ankle,Did Not Participate In Practice,Out,2020,REG12
Cody Ford,T,"Ankle, Knee",Did Not Participate In Practice,Out,2020,REG12
Josh Mauro,DE,Hamstring,Did Not Participate In Practice,Out,2020,REG12
Jalen Thompson,S,Ankle,Did Not Participate In Practice,Out,2020,REG12
Charles Washington,S,Groin,Limited Participation in Practice,Questionable,2020,REG12
Darrell Daniels,TE,Ankle,Did Not Participate In Practice,Out,2020,REG12
Justin Murray,T,Hand,Limited Participation in Practice,Questionable,2020,REG12
Matthew Slater,WR,Knee,Limited Participation in Practice,Questionable,2020,REG12
Stephon Gilmore,CB,Hand,Limited Participation in Practice,Questionable,2020,REG12
Isaiah Wynn,T,Knee,Did Not Participate In Practice,Out,2020,REG12
Tashawn Bower,DE,Illness,Limited Participation in Practice,Questionable,2020,REG12
Carl Davis,DT,Concussion,Did Not Participate In Practice,Questionable,2020,REG12
Byron Cowart,DT,Back,Limited Participation in Practice,Questionable,2020,REG12
Kyle Dugger,S,Toe,Limited Participation in Practice,Questionable,2020,REG12
N'Keal Harry,WR,Shoulder,Limited Participation in Practice,Questionable,2020,REG12
Ja'Whaun Bentley,LB,Groin,Limited Participation in Practice,Questionable,2020,REG12
Adam Butler,DT,Shoulder,Limited Participation in Practice,Questionable,2020,REG12
Ryan Izzo,TE,"Hamstring, Hand",Limited Participation in Practice,Questionable,2020,REG12
Shaq Mason,G,Calf,Limited Participation in Practice,Questionable,2020,REG12
J.J. Taylor,RB,Quadricep,Limited Participation in Practice,Questionable,2020,REG12
Rex Burkhead,RB,Knee,Did Not Participate In Practice,Out,2020,REG12
Nick Folk,K,Back,Limited Participation in Practice,Questionable,2020,REG12
Erik Harris,S,Calf,Limited Participation in Practice,Questionable,2020,REG12
Clelin Ferrell,DE,Not Injury Related,Limited Participation in Practice,Questionable,2020,REG12
Todd Gurley,RB,Knee,Did Not Participate In Practice,Out,2020,REG12
Julio Jones,WR,Hamstring,Did Not Participate In Practice,Questionable,2020,REG12
Dante Fowler Jr.,DE,Hamstring,Did Not Participate In Practice,Questionable,2020,REG12
Hayden Hurst,TE,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Sheldrick Redwine,S,Knee,Did Not Participate In Practice,Out,2020,REG12
Nick Harris,C,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Andrew Sendejo,S,Groin,Limited Participation in Practice,Questionable,2020,REG12
Denzel Ward,CB,Calf,Did Not Participate In Practice,Out,2020,REG12
Wyatt Teller,G,Calf,Limited Participation in Practice,Questionable,2020,REG12
D.J. Chark,WR,Ribs,Did Not Participate In Practice,Out,2020,REG12
Gardner Minshew,QB,right Thumb,Limited Participation in Practice,Questionable,2020,REG12
Chris Conley,WR,Hip,Did Not Participate In Practice,Out,2020,REG12
Andrew Norwell,G,Forearm,Did Not Participate In Practice,Out,2020,REG12
Dare Ogunbowale,RB,Hand,Full Participation in Practice,Questionable,2020,REG12
Sidney Jones,CB,Achilles,Did Not Participate In Practice,Out,2020,REG12
Dennis Daley,G,Concussion,Did Not Participate In Practice,Out,2020,REG12
John Miller,G,"Knee, Ankle",Limited Participation in Practice,Questionable,2020,REG12
Marquis Haynes,DE,Shoulder,Full Participation in Practice,Questionable,2020,REG12
Brandon Zylstra,WR,Shoulder,Full Participation in Practice,Questionable,2020,REG12
Russell Okung,T,Calf,Limited Participation in Practice,Questionable,2020,REG12
Sam Franklin,S,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Christian McCaffrey,RB,Shoulder,Limited Participation in Practice,Questionable,2020,REG12
Donte Jackson,CB,Toe,Did Not Participate In Practice,Doubtful,2020,REG12
Tahir Whitehead,LB,Rib,Full Participation in Practice,Questionable,2020,REG12
Ezra Cleveland,G,Ankle,Did Not Participate In Practice,Out,2020,REG12
Irv Smith,TE,"Groin, Back",Did Not Participate In Practice,Doubtful,2020,REG12
Jordan Brailford,DE,Not Injury Related,Did Not Participate In Practice,Out,2020,REG12
Jordan Reed,TE,Illness,Did Not Participate In Practice,Questionable,2020,REG12
Tom Compton,G,Concussion,Did Not Participate In Practice,Out,2020,REG12
Demetrius Flannigan-Fowles,LB,Hamstring,Did Not Participate In Practice,Out,2020,REG12
K'Waun Williams,CB,Ankle,Did Not Participate In Practice,Out,2020,REG12
Azeez Al-Shaair,LB,Illness,Did Not Participate In Practice,Questionable,2020,REG12
Dre Greenlaw,LB,Illness,Did Not Participate In Practice,Questionable,2020,REG12
Javon Kinlaw,DT,Not Injury Related,Limited Participation in Practice,Questionable,2020,REG12
Tevin Coleman,RB,Knee,Limited Participation in Practice,Out,2020,REG12
Brian Allen,C,Knee,Limited Participation in Practice,Questionable,2020,REG12
Tyler Higbee,TE,Elbow,Did Not Participate In Practice,Questionable,2020,REG12
Terrell Lewis,LB,Knee,Did Not Participate In Practice,Doubtful,2020,REG12
Deonte Harris,WR,Neck,Did Not Participate In Practice,Questionable,2020,REG12
Ty Montgomery,RB,Hamstring,Did Not Participate In Practice,Out,2020,REG12
Andrus Peat,G,Concussion,Did Not Participate In Practice,Out,2020,REG12
Bryce Callahan,CB,Foot,Full Participation in Practice,Questionable,2020,REG12
Sylvester Williams,DT,Elbow,Limited Participation in Practice,Questionable,2020,REG12
Jerry Jeudy,WR,"Achilles, Ankle",Limited Participation in Practice,Questionable,2020,REG12
Joe Jones,LB,Calf,Limited Participation in Practice,Questionable,2020,REG12
Trey Marshall,S,Shin,Did Not Participate In Practice,Out,2020,REG12
Demar Dotson,T,"Calf, Hand",Limited Participation in Practice,Questionable,2020,REG12
Graham Glasgow,G,Calf,Limited Participation in Practice,Questionable,2020,REG12
Donovan Smith,T,Ankle,Did Not Participate In Practice,Questionable,2020,REG12
Ali Marpet,G,Concussion,Full Participation in Practice,Questionable,2020,REG12
A.Q. Shipley,C,Neck,Did Not Participate In Practice,Out,2020,REG12
Tanner Hudson,TE,Not Injury Related,Did Not Participate In Practice,Out,2020,REG12
Jamel Dean,CB,Concussion,Did Not Participate In Practice,Out,2020,REG12
Akiem Hicks,DT,Hamstring,Did Not Participate In Practice,Questionable,2020,REG12
Rashaad Coward,T,"Ankle, Knee",Full Participation in Practice,Questionable,2020,REG12
Buster Skrine,CB,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Nick Foles,QB,Hip,Did Not Participate In Practice,Doubtful,2020,REG12
Charles Leno Jr.,T,Toe,Did Not Participate In Practice,Questionable,2020,REG12
Sherrick McManis,S,Hand,Full Participation in Practice,Questionable,2020,REG12
Josh Jackson,CB,Concussion,Limited Participation in Practice,Questionable,2020,REG12
Kevin King,CB,Achilles,Limited Participation in Practice,Questionable,2020,REG12
Marquez Valdes-Scantling,WR,Achilles,Did Not Participate In Practice,Questionable,2020,REG12
Equanimeous St. Brown,WR,Knee,Limited Participation in Practice,Questionable,2020,REG12
Corey Linsley,C,Back,Limited Participation in Practice,Questionable,2020,REG12
Tyler Ervin,RB,"Wrist, Ribs",Limited Participation in Practice,Questionable,2020,REG12
Kyle Fuller,G,Ankle,Did Not Participate In Practice,Questionable,2020,REG12
D.J. Reed,CB,Foot,Did Not Participate In Practice,Questionable,2020,REG12
Travis Homer,RB,"Wrist, Knee",Did Not Participate In Practice,Out,2020,REG12
Freddie Swain,WR,Foot,Did Not Participate In Practice,Questionable,2020,REG12
Jordan Simmons,G,Calf,Did Not Participate In Practice,Questionable,2020,REG12
Brandon Shell,T,Ankle,Did Not Participate In Practice,Out,2020,REG12
David Moore,WR,Hip,Limited Participation in Practice,Questionable,2020,REG12
Jason Peters,T,Toe,Limited Participation in Practice,Questionable,2020,REG12
Rudy Ford,S,Hamstring,Did Not Participate In Practice,Out,2020,REG12
Sua Opeta,G,Back,Did Not Participate In Practice,Out,2020,REG12
Lane Johnson,T,Ankle,Did Not Participate In Practice,Out,2020,REG12
Jimmy Smith,CB,"Ankle, Back",Did Not Participate In Practice,Questionable,2020,REG12
Mark Andrews,TE,Thigh,Limited Participation in Practice,Questionable,2020,REG12
Matt Judon,LB,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Tyre Phillips,G,Ankle,Limited Participation in Practice,Questionable,2020,REG12
Luke Willson,TE,Illness,,Questionable,2020,REG12
Derek Wolfe,DE,Illness,Full Participation in Practice,Questionable,2020,REG12
Jaylen Samuels,RB,Quadricep,Did Not Participate In Practice,Out,2020,REG12
Joe Haden,CB,Knee,Limited Participation in Practice,Questionable,2020,REG12
Jarrod Wilson,S,Shoulder,Limited Participation in Practice,Questionable,2020,REG13
Dakota Allen,LB,Hamstring,Did Not Participate In Practice,Out,2020,REG13
DaVon Hamilton,DT,Knee,Did Not Participate In Practice,Out,2020,REG13
Chris Conley,WR,Hip,Limited Participation in Practice,Questionable,2020,REG13
Ben Ellefson,TE,Knee,Did Not Participate In Practice,Out,2020,REG13
Kamalei Correa,LB,Hamstring,Did Not Participate In Practice,Out,2020,REG13
Sidney Jones,CB,Achilles,Did Not Participate In Practice,Out,2020,REG13
Jawaan Taylor,T,Knee,Limited Participation in Practice,Questionable,2020,REG13
Irv Smith,TE,Back,Did Not Participate In Practice,Out,2020,REG13
D.J. Wonnum,DE,"Ankle, Back",Did Not Participate In Practice,Out,2020,REG13
Alexander Mattison,RB,Illness,,Out,2020,REG13
B.J. Finney,C,Back,Limited Participation in Practice,Questionable,2020,REG13
Darius Phillips,CB,Illness,Did Not Participate In Practice,Questionable,2020,REG13
Clark Harris,LS,Illness,Full Participation in Practice,Questionable,2020,REG13
Brandon Wilson,S,Hamstring,Full Participation in Practice,Questionable,2020,REG13
Christian Covington,DT,Illness,Limited Participation in Practice,Questionable,2020,REG13
Xavier Williams,DT,Back,Limited Participation in Practice,Questionable,2020,REG13
Tony Brown,CB,Hamstring,Did Not Participate In Practice,Out,2020,REG13
Alex Redmond,G,Concussion,Did Not Participate In Practice,Out,2020,REG13
Mike Thomas,WR,Hamstring,Full Participation in Practice,Questionable,2020,REG13
Solomon Kindley,G,Foot,Limited Participation in Practice,Questionable,2020,REG13
Tua Tagovailoa,QB,left Thumb,Limited Participation in Practice,Questionable,2020,REG13
DeAndre Washington,RB,Hamstring,Limited Participation in Practice,Doubtful,2020,REG13
Malcolm Perry,WR,Chest,Limited Participation in Practice,Questionable,2020,REG13
Salvon Ahmed,RB,Shoulder,Limited Participation in Practice,Doubtful,2020,REG13
Patrick Robinson,CB,Hamstring,Limited Participation in Practice,Questionable,2020,REG13
Deonte Harris,WR,Neck,Did Not Participate In Practice,Questionable,2020,REG13
Marcus Davenport,DE,Concussion,Did Not Participate In Practice,Out,2020,REG13
Marquez Callaway,WR,Knee,Did Not Participate In Practice,Out,2020,REG13
Ty Montgomery,RB,Hamstring,Did Not Participate In Practice,Out,2020,REG13
Janoris Jenkins,CB,Knee,Did Not Participate In Practice,Out,2020,REG13
Todd Gurley,RB,Knee,Limited Participation in Practice,Questionable,2020,REG13
Julio Jones,WR,Hamstring,Limited Participation in Practice,Questionable,2020,REG13
James Carpenter,G,Groin,Did Not Participate In Practice,Out,2020,REG13
Dante Fowler Jr.,DE,Hamstring,Limited Participation in Practice,Questionable,2020,REG13
Kendall Sheffield,CB,Illness,Did Not Participate In Practice,Questionable,2020,REG13
Isaiah Johnson,CB,Groin,Did Not Participate In Practice,Questionable,2020,REG13
Trayvon Mullen,CB,Illness,Did Not Participate In Practice,Questionable,2020,REG13
Maurice Hurst,DT,"Ankle, Calf",Limited Participation in Practice,Questionable,2020,REG13
Maliek Collins,DT,"Hamstring, Ankle",Did Not Participate In Practice,Out,2020,REG13
Josh Jacobs,RB,Ankle,Did Not Participate In Practice,Out,2020,REG13
Johnathan Abram,S,Knee,Did Not Participate In Practice,Out,2020,REG13
George Fant,T,"Knee, Ankle",Limited Participation in Practice,Questionable,2020,REG13
Alex Lewis,G,Not Injury Related,Did Not Participate In Practice,Out,2020,REG13
Pat Elflein,G,Shoulder,Limited Participation in Practice,Questionable,2020,REG13
Austin Bryant,DE,Thigh,Limited Participation in Practice,Questionable,2020,REG13
Jeff Okudah,CB,Shoulder,Did Not Participate In Practice,Out,2020,REG13
Kenny Golladay,WR,Hip,Did Not Participate In Practice,Out,2020,REG13
Da'Shawn Hand,DE,Groin,Did Not Participate In Practice,Out,2020,REG13
Matthew Stafford,QB,right Thumb,Limited Participation in Practice,Questionable,2020,REG13
Jonathan Williams,RB,Hip,,Questionable,2020,REG13
Tracy Walker III,S,Not Injury Related,Did Not Participate In Practice,Questionable,2020,REG13
D'Andre Swift,RB,Illness,Did Not Participate In Practice,Questionable,2020,REG13
Akiem Hicks,DT,Hamstring,Limited Participation in Practice,Questionable,2020,REG13
Khalil Mack,LB,Back,Limited Participation in Practice,Questionable,2020,REG13
Allen Robinson,WR,Knee,Limited Participation in Practice,Questionable,2020,REG13
Germain Ifedi,G,Calf,Limited Participation in Practice,Questionable,2020,REG13
Darnell Mooney,WR,Knee,Did Not Participate In Practice,Questionable,2020,REG13
Josh Woods,LB,Foot,Full Participation in Practice,Questionable,2020,REG13
Nick Foles,QB,Hip,Full Participation in Practice,Questionable,2020,REG13
Charles Leno Jr.,T,Toe,Limited Participation in Practice,Questionable,2020,REG13
James Vaughters,LB,Knee,Did Not Participate In Practice,Questionable,2020,REG13
Bobby Okereke,LB,Ankle,Did Not Participate In Practice,Out,2020,REG13
Anthony Castonzo,T,Knee,Did Not Participate In Practice,Out,2020,REG13
Rigoberto Sanchez,P,Illness,Did Not Participate In Practice,Out,2020,REG13
Khari Willis,S,"Back, Quadricep",Did Not Participate In Practice,Out,2020,REG13
Noah Togiai,TE,Knee,Limited Participation in Practice,Questionable,2020,REG13
Chaz Green,T,Back,Full Participation in Practice,Questionable,2020,REG13
Cullen Gillaspia,RB,Back,Did Not Participate In Practice,Out,2020,REG13
C.J. Prosise,RB,Illness,Did Not Participate In Practice,Out,2020,REG13
Ross Blacklock,DT,Illness,Limited Participation in Practice,Questionable,2020,REG13
KhaDarel Hodge,WR,Hamstring,Did Not Participate In Practice,Out,2020,REG13
Nick Harris,C,Ankle,Limited Participation in Practice,Questionable,2020,REG13
Taywan Taylor,WR,Neck,Did Not Participate In Practice,Out,2020,REG13
Tedric Thompson,S,Not Injury Related,,Out,2020,REG13
Denzel Ward,CB,Calf,Did Not Participate In Practice,Out,2020,REG13
Vincent Taylor,DT,Knee,Limited Participation in Practice,Questionable,2020,REG13
Jonnu Smith,TE,Knee,Did Not Participate In Practice,Out,2020,REG13
Adoree' Jackson,CB,Knee,Did Not Participate In Practice,Out,2020,REG13
Jeffery Simmons,DT,Knee,Did Not Participate In Practice,Questionable,2020,REG13
Isaiah Wilson,T,Illness,Did Not Participate In Practice,Out,2020,REG13
Rodger Saffold,G,Ankle,Did Not Participate In Practice,Questionable,2020,REG13
Sebastian Joseph-Day,DT,Hip,Limited Participation in Practice,Questionable,2020,REG13
Brian Allen,C,Knee,Full Participation in Practice,Questionable,2020,REG13
Terrell Lewis,LB,Knee,Did Not Participate In Practice,Out,2020,REG13
Jalen Thompson,S,Ankle,Did Not Participate In Practice,Out,2020,REG13
Charles Washington,S,Groin,Limited Participation in Practice,Questionable,2020,REG13
Rashard Lawrence,DT,Calf,Limited Participation in Practice,Questionable,2020,REG13
Angelo Blackson,DT,Illness,Did Not Participate In Practice,Questionable,2020,REG13
Daniel Jones,QB,Hamstring,Limited Participation in Practice,Doubtful,2020,REG13
David Mayo,LB,Knee,Limited Participation in Practice,Questionable,2020,REG13
Tre Flowers,CB,Hamstring,Did Not Participate In Practice,Doubtful,2020,REG13
Kyle Fuller,G,Ankle,Did Not Participate In Practice,Questionable,2020,REG13
Carlos Hyde,RB,Toe,Limited Participation in Practice,Questionable,2020,REG13
Carlos Dunlap,DE,Foot,Did Not Participate In Practice,Questionable,2020,REG13
